player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
271051,/player/271051/sergio-oregel/230009,23,9,2023-01-13,S. Oregel,Sergio Oregel,CM,51,73,180000.0,500.0,17,2005-05-16,175,64,39.0,Major League Soccer,1.0,693.0,Chicago Fire,SUB,35.0,,2022-01-01,2025.0,95,United States,,,,Right,4,3,1,Medium/Medium,Lean (170-185),No,441000.0,,,67.0,40.0,51.0,55.0,34.0,45.0,38,38,35,57,38,54,43,43,58,50,68,66,64,54,78,54,59,55,43,31,36,29,47,53,40,54,32,35,43,9,8,11,5,7,,48+2,48+2,48+2,51,51,51,51,51,52+2,52+2,52+2,53+2,51+2,51+2,51+2,53+2,46+2,45+2,45+2,45+2,46+2,45+2,39+2,39+2,39+2,45+2,13+2,https://cdn.sofifa.net/players/271/051/23_120.png
271078,/player/271078/nic-bollado/230009,23,9,2023-01-13,N. Bollado,Nic Bollado,ST,51,67,150000.0,500.0,17,2004-10-18,180,67,61.0,League Two,4.0,1480.0,Carlisle United,RES,27.0,,2022-07-30,2023.0,14,England,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,356000.0,,,74.0,50.0,40.0,51.0,22.0,52.0,40,52,49,40,43,47,41,38,32,49,75,73,71,48,73,50,66,60,51,44,42,18,51,46,56,44,19,20,17,13,14,15,9,9,,51+2,51+2,51+2,51,51,51,51,51,49+2,49+2,49+2,50+2,42+2,42+2,42+2,50+2,39+2,34+2,34+2,34+2,39+2,38+2,33+2,33+2,33+2,38+2,15+2,https://cdn.sofifa.net/players/271/078/23_120.png
271134,/player/271134/abdulaziz-al-yousef/230009,23,9,2023-01-13,A. Al Yousef,Abdulaziz Al Yousef,ST,51,67,150000.0,2000.0,19,2003-06-19,174,68,350.0,Pro League,1.0,113345.0,Al Adalh,RES,91.0,,2022-07-01,2026.0,183,Saudi Arabia,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,341000.0,,,68.0,51.0,40.0,51.0,19.0,49.0,30,54,50,45,43,51,38,37,39,50,66,70,51,51,66,48,62,50,52,50,37,14,45,44,52,48,14,18,14,7,9,10,5,13,,51+2,51+2,51+2,50,51,51,51,50,49+2,49+2,49+2,49+2,43+2,43+2,43+2,49+2,36+2,34+2,34+2,34+2,36+2,34+2,31+2,31+2,31+2,34+2,13+2,https://cdn.sofifa.net/players/271/134/23_120.png
271184,/player/271184/ioan-tolea/230009,23,9,2023-01-13,I. Tolea,Ioan Tolea,CM,51,66,140000.0,700.0,19,2003-05-11,175,71,330.0,Liga 1,1.0,110078.0,Petrolul 52,RES,17.0,,2022-07-01,2024.0,39,Romania,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,277000.0,,,67.0,44.0,53.0,54.0,52.0,55.0,52,40,50,57,57,55,40,42,57,50,68,66,63,52,62,56,60,55,53,42,58,52,32,48,45,42,50,52,55,8,8,14,6,13,,49+2,49+2,49+2,51,50,50,50,51,51+2,51+2,51+2,53+2,51+2,51+2,51+2,53+2,54+2,53+2,53+2,53+2,54+2,54+2,53+2,53+2,53+2,54+2,14+2,https://cdn.sofifa.net/players/271/184/23_120.png
271185,/player/271185/bogdan-filip/230009,23,9,2023-01-13,B. Filip,Bogdan Filip,CM,51,60,130000.0,2000.0,22,2000-01-19,178,71,330.0,Liga 1,1.0,110752.0,Botoşani,SUB,73.0,,2021-07-01,2024.0,39,Romania,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,202000.0,,,62.0,39.0,49.0,51.0,45.0,59.0,41,33,48,56,33,48,39,34,51,53,61,62,60,42,60,49,61,64,56,44,58,46,48,50,39,50,40,49,47,13,10,10,12,13,,47+2,47+2,47+2,49,49,49,49,49,50+2,50+2,50+2,50+2,51+2,51+2,51+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,49+2,49+2,49+2,50+2,15+2,https://cdn.sofifa.net/players/271/185/23_120.png
271190,/player/271190/catalin-albu/230009,23,9,2023-01-13,C. Albu,Cătălin Albu,CAM,51,66,140000.0,750.0,18,2004-06-03,175,68,330.0,Liga 1,1.0,115716.0,U Craiova 1948,SUB,18.0,,2021-09-01,2024.0,39,Romania,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,277000.0,,,63.0,40.0,52.0,52.0,37.0,50.0,45,38,40,57,39,51,43,38,55,52,66,61,60,44,60,46,55,51,49,35,51,30,49,54,42,50,33,43,41,11,12,8,11,15,,47+2,47+2,47+2,51,50,50,50,51,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,46+2,46+2,46+2,46+2,46+2,45+2,42+2,42+2,42+2,45+2,16+2,https://cdn.sofifa.net/players/271/190/23_120.png
271468,/player/271468/giovanni-giunti/230009,23,9,2023-01-13,G. Giunti,Giovanni Giunti,CM,51,64,130000.0,500.0,17,2005-03-11,169,69,32.0,Serie B,2.0,199.0,Perugia,RES,86.0,,2022-07-01,2027.0,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,283000.0,,,64.0,45.0,52.0,59.0,39.0,45.0,42,43,43,60,40,59,44,48,55,57,62,65,62,48,78,54,51,46,44,39,44,24,45,49,50,55,40,43,50,10,6,5,7,14,,50+2,50+2,50+2,53,53,53,53,53,54+2,54+2,54+2,53+2,51+2,51+2,51+2,53+2,47+2,46+2,46+2,46+2,47+2,47+2,43+2,43+2,43+2,47+2,13+2,https://cdn.sofifa.net/players/271/468/23_120.png
271999,/player/271999/kieran-edworthy/230009,23,9,2023-01-13,K. Edworthy,Kieran Edworthy,ST,51,63,130000.0,500.0,16,2005-09-20,180,68,60.0,League One,3.0,1929.0,Plymouth Argyle,RES,46.0,,2022-10-01,2023.0,14,England,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,254000.0,,,61.0,52.0,37.0,47.0,18.0,45.0,31,57,56,37,39,46,34,34,28,42,59,63,53,53,69,50,63,52,46,47,30,17,53,49,56,40,13,12,17,13,14,15,13,12,,51+2,51+2,51+2,48,50,50,50,48,47+2,47+2,47+2,46+2,40+2,40+2,40+2,46+2,34+2,30+2,30+2,30+2,34+2,33+2,29+2,29+2,29+2,33+2,18+2,https://cdn.sofifa.net/players/271/999/23_120.png
272462,/player/272462/harrison-smith/230009,23,9,2023-01-13,H. Smith,Harrison Smith,ST,51,71,160000.0,500.0,17,2005-01-20,183,71,61.0,League Two,4.0,361.0,Stevenage,SUB,34.0,,2022-10-24,2024.0,14,England,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,440000.0,,,63.0,50.0,36.0,45.0,23.0,63.0,29,50,56,41,44,38,30,26,27,49,61,64,54,45,65,53,64,58,69,46,52,24,53,44,56,45,19,18,17,10,8,11,14,14,,51+2,51+2,51+2,46,48,48,48,46,46+2,46+2,46+2,45+2,41+2,41+2,41+2,45+2,36+2,35+2,35+2,35+2,36+2,36+2,36+2,36+2,36+2,36+2,15+2,https://cdn.sofifa.net/players/272/462/23_120.png
272671,/player/272671/godwin-joseph/230009,23,9,2023-01-13,G. Joseph,Godwin Joseph,ST,51,63,140000.0,600.0,18,2003-07-15,203,80,330.0,Liga 1,1.0,110750.0,UTA Arad,SUB,27.0,,2022-11-01,2025.0,133,Nigeria,,,,Right,2,2,1,Low/Low,Lean (185+),No,217000.0,,,51.0,52.0,35.0,43.0,23.0,64.0,31,52,58,41,42,44,39,32,32,48,49,52,31,43,32,58,64,52,75,51,52,19,49,32,52,47,18,20,18,11,14,6,13,13,,51+2,51+2,51+2,44,47,47,47,44,43+2,43+2,43+2,43+2,40+2,40+2,40+2,43+2,34+2,34+2,34+2,34+2,34+2,33+2,36+2,36+2,36+2,33+2,16+2,https://cdn.sofifa.net/players/272/671/23_120.png
272687,/player/272687/benjamin-cremaschi/230009,23,9,2023-01-13,B. Cremaschi,Benjamin Cremaschi,CM,51,74,180000.0,500.0,17,2005-03-02,180,75,39.0,Major League Soccer,1.0,112893.0,Inter Miami,RES,34.0,,2022-11-28,2025.0,95,United States,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,441000.0,,,70.0,45.0,53.0,53.0,41.0,51.0,40,44,38,61,39,49,49,37,57,51,68,71,70,48,66,51,57,50,56,42,36,39,41,53,47,50,38,45,42,10,12,11,12,14,,49+2,49+2,49+2,52,51,51,51,52,53+2,53+2,53+2,52+2,51+2,51+2,51+2,52+2,48+2,48+2,48+2,48+2,48+2,48+2,45+2,45+2,45+2,48+2,16+2,https://cdn.sofifa.net/players/272/687/23_120.png
253960,/player/253960/shipeng-luo/230009,23,9,2023-01-13,Luo Shipeng,罗石鹏,ST,50,57,100000.0,1000.0,22,2000-06-09,182,72,2012.0,Super League,1.0,112978.0,Hebei CFFC,SUB,39.0,,2022-04-30,2023.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,175000.0,,,60.0,50.0,38.0,47.0,20.0,51.0,32,51,52,45,33,46,32,30,39,42,58,61,53,51,64,48,60,55,56,52,29,19,50,35,51,45,16,15,12,13,6,11,15,9,,50+2,50+2,50+2,47,48,48,48,47,46+2,46+2,46+2,46+2,42+2,42+2,42+2,46+2,35+2,33+2,33+2,33+2,35+2,34+2,31+2,31+2,31+2,34+2,15+2,https://cdn.sofifa.net/players/253/960/23_120.png
255597,/player/255597/chunxin-chen/230009,23,9,2023-01-13,Chen Chunxin,陈纯新,CM,50,54,70000.0,2000.0,24,1997-12-25,178,68,2012.0,Super League,1.0,112540.0,Shanghai SIPG,SUB,26.0,,2020-01-01,2024.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,114000.0,,,72.0,39.0,49.0,52.0,43.0,48.0,41,36,47,53,34,49,38,42,52,52,76,68,69,53,44,50,62,56,43,35,45,48,48,51,42,52,42,41,40,5,9,12,7,13,,48+2,48+2,48+2,51,51,51,51,51,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,50+2,48+2,48+2,48+2,50+2,49+2,46+2,46+2,46+2,49+2,14+2,https://cdn.sofifa.net/players/255/597/23_120.png
259650,/player/259650/fardin-ali-molla/230009,23,9,2023-01-13,F. Molla,Fardin Ali Molla,CF,50,67,120000.0,500.0,20,2002-04-10,161,63,2149.0,Super League,1.0,113146.0,ATK Mohun Bagan,RES,27.0,,2021-11-09,2025.0,159,India,,,,Right,2,2,1,High/Low,Normal (170-),No,237000.0,,,59.0,50.0,44.0,52.0,18.0,34.0,42,52,34,47,42,51,46,22,43,52,68,51,59,39,71,51,68,32,32,45,35,19,53,48,49,47,16,16,11,8,6,14,11,14,,48+2,48+2,48+2,50,50,50,50,50,50+2,50+2,50+2,49+2,43+2,43+2,43+2,49+2,34+2,32+2,32+2,32+2,34+2,32+2,27+2,27+2,27+2,32+2,13+2,https://cdn.sofifa.net/players/259/650/23_120.png
260983,/player/260983/javier-casas-jr/230009,23,9,2023-01-13,J. Casas Jr.,Javier Casas Jr.,CM,50,70,130000.0,650.0,19,2003-05-14,173,64,39.0,Major League Soccer,1.0,693.0,Chicago Fire,RES,37.0,,2020-03-10,2023.0,95,United States,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,319000.0,,,59.0,43.0,51.0,54.0,37.0,42.0,38,40,37,58,38,49,47,44,59,53,57,60,69,48,82,52,49,42,42,40,39,25,46,50,45,50,37,41,48,7,14,14,7,11,,47+2,47+2,47+2,50,50,50,50,50,51+2,51+2,51+2,50+2,50+2,50+2,50+2,50+2,45+2,45+2,45+2,45+2,45+2,44+2,41+2,41+2,41+2,44+2,14+2,https://cdn.sofifa.net/players/260/983/23_120.png
261918,/player/261918/memet-raim-memet-ali/230009,23,9,2023-01-13,M. Memet-Ali,麦麦提热依木·麦麦提艾力,RW,50,55,70000.0,1000.0,21,2000-09-01,175,79,2012.0,Super League,1.0,111769.0,Changchun Yatai,SUB,18.0,,2020-02-03,2025.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,114000.0,,,73.0,49.0,41.0,52.0,22.0,48.0,45,45,40,37,46,46,48,31,34,53,74,73,71,41,71,60,48,43,59,46,29,23,50,48,46,51,22,18,16,11,13,12,9,14,,50+2,50+2,50+2,50,50,50,50,50,48+2,48+2,48+2,49+2,41+2,41+2,41+2,49+2,38+2,33+2,33+2,33+2,38+2,36+2,32+2,32+2,32+2,36+2,15+2,https://cdn.sofifa.net/players/261/918/23_120.png
262557,/player/262557/max-caputo/230009,23,9,2023-01-13,M. Caputo,Max Caputo,ST,50,70,130000.0,500.0,16,2005-08-17,182,74,351.0,A-League,1.0,112224.0,Melbourne City,SUB,37.0,,2021-06-06,2023.0,195,Australia,,,,Right,3,2,1,Medium/Low,Lean (170-185),No,293000.0,,,65.0,50.0,39.0,49.0,23.0,50.0,34,52,50,44,44,45,35,32,34,47,66,65,65,45,68,50,64,53,52,45,39,22,50,43,58,44,17,23,19,13,9,12,14,14,,50+2,50+2,50+2,49,49,49,49,49,47+2,47+2,47+2,47+2,42+2,42+2,42+2,47+2,37+2,35+2,35+2,35+2,37+2,36+2,34+2,34+2,34+2,36+2,16+2,https://cdn.sofifa.net/players/262/557/23_120.png
262820,/player/262820/luke-rudden/230009,23,9,2023-01-13,L. Rudden,Luke Rudden,ST,50,63,110000.0,500.0,20,2002-04-23,173,66,65.0,Premier Division,1.0,111131.0,Finn Harps,SUB,12.0,,2021-06-18,2022.0,25,Republic of Ireland,,,,Right,3,2,1,High/Medium,Lean (170-185),No,239000.0,,"Finesse Shot, Team Player",76.0,49.0,38.0,51.0,15.0,40.0,38,52,40,38,37,49,41,34,33,45,79,73,75,50,64,50,52,50,33,45,43,14,52,40,49,47,10,14,11,7,10,7,14,15,,50+2,50+2,50+2,51,50,50,50,51,48+2,48+2,48+2,49+2,40+2,40+2,40+2,49+2,35+2,30+2,30+2,30+2,35+2,33+2,26+2,26+2,26+2,33+2,16+2,https://cdn.sofifa.net/players/262/820/23_120.png
263560,/player/263560/adam-porter/230009,23,9,2023-01-13,A. Porter,Adam Porter,CM,50,61,100000.0,2000.0,20,2002-04-08,186,70,61.0,League Two,4.0,113926.0,Salford City,RES,28.0,,2022-07-08,2023.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,195000.0,,,61.0,39.0,50.0,48.0,43.0,57.0,38,31,47,60,39,46,42,34,55,45,61,61,56,51,59,55,58,61,57,34,51,42,54,46,43,44,40,46,45,14,13,12,9,6,,48+2,48+2,48+2,48,48,48,48,48,49+2,49+2,49+2,50+2,50+2,50+2,50+2,50+2,49+2,50+2,50+2,50+2,49+2,49+2,48+2,48+2,48+2,49+2,15+2,https://cdn.sofifa.net/players/263/560/23_120.png
264055,/player/264055/xiangyu-chen/230009,23,9,2023-01-13,Chen Xiangyu,陈祥煜,ST,50,60,100000.0,1000.0,20,2002-02-17,186,70,2012.0,Super League,1.0,111773.0,Shenzhen,SUB,18.0,,2021-07-30,2024.0,155,China PR,,,,Right,2,3,1,High/Medium,Normal (185+),No,175000.0,,,52.0,49.0,39.0,45.0,19.0,46.0,31,55,53,44,43,43,35,32,31,46,54,50,42,52,46,45,56,34,59,40,24,15,51,45,56,46,16,16,14,10,13,9,11,10,,50+2,50+2,50+2,46,48,48,48,46,46+2,46+2,46+2,45+2,40+2,40+2,40+2,45+2,32+2,31+2,31+2,31+2,32+2,31+2,31+2,31+2,31+2,31+2,15+2,https://cdn.sofifa.net/players/264/055/23_120.png
266006,/player/266006/gustav-bendrik/230009,23,9,2023-01-13,G. Bendrik,Gustav Bendrik,CM,50,65,110000.0,500.0,19,2003-01-27,182,74,56.0,Allsvenskan,1.0,113743.0,Varberg BoIS,RES,25.0,,2021-12-09,2023.0,46,Sweden,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,206000.0,,,65.0,39.0,48.0,53.0,49.0,58.0,38,35,48,56,40,51,38,32,52,51,64,65,62,49,64,49,68,55,58,35,57,48,48,45,35,49,50,50,50,5,10,6,6,13,,48+2,48+2,48+2,49,49,49,49,49,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,51+2,52+2,52+2,52+2,51+2,51+2,52+2,52+2,52+2,51+2,13+2,https://cdn.sofifa.net/players/266/006/23_120.png
266620,/player/266620/saad-al-muwallad/230009,23,9,2023-01-13,S. Al Muwallad,Saad Al Muwallad,ST,50,59,100000.0,4000.0,20,2002-05-11,176,72,350.0,Pro League,1.0,111674.0,Al Shabab,SUB,32.0,,2021-08-14,2027.0,183,Saudi Arabia,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,190000.0,,,69.0,49.0,36.0,50.0,20.0,62.0,27,51,51,38,38,51,33,27,29,49,65,73,52,45,64,46,69,57,70,50,44,19,43,49,51,40,15,15,18,14,8,14,8,14,,50+2,50+2,50+2,48,49,49,49,48,48+2,48+2,48+2,47+2,41+2,41+2,41+2,47+2,36+2,33+2,33+2,33+2,36+2,35+2,34+2,34+2,34+2,35+2,15+2,https://cdn.sofifa.net/players/266/620/23_120.png
266760,/player/266760/kai-evans/230009,23,9,2023-01-13,K. Evans,Kai Evans,CAM,50,62,110000.0,500.0,18,2004-01-27,170,71,62.0,National League,5.0,1947.0,Wrexham,RES,37.0,,2021-01-24,2023.0,50,Wales,,,,Right,2,3,1,Medium/Medium,Normal (170-),No,259000.0,,,61.0,40.0,51.0,50.0,39.0,47.0,36,40,38,55,38,44,41,38,56,52,54,66,53,49,81,41,58,44,47,38,46,34,41,59,43,57,39,42,40,15,15,8,13,15,,45+2,45+2,45+2,48,48,48,48,48,50+2,50+2,50+2,49+2,50+2,50+2,50+2,49+2,45+2,46+2,46+2,46+2,45+2,44+2,43+2,43+2,43+2,44+2,18+2,https://cdn.sofifa.net/players/266/760/23_120.png
266818,/player/266818/jonathan-jimenez/230009,23,9,2023-01-13,J. Jimenez,Jonathan Jimenez,LW,50,61,110000.0,1000.0,21,2001-04-25,178,77,39.0,Major League Soccer,1.0,112828.0,New York City,SUB,31.0,,2022-01-01,2023.0,83,Mexico,,,,Right,2,2,1,Medium/Low,Normal (170-185),No,182000.0,,,63.0,51.0,43.0,53.0,21.0,49.0,46,51,37,44,41,56,44,35,36,50,66,61,56,36,66,65,44,47,58,41,29,17,46,43,45,46,15,22,29,8,11,14,7,8,,50+2,50+2,50+2,50,50,50,50,50,48+2,48+2,48+2,49+2,42+2,42+2,42+2,49+2,38+2,33+2,33+2,33+2,38+2,36+2,31+2,31+2,31+2,36+2,12+2,https://cdn.sofifa.net/players/266/818/23_120.png
267427,/player/267427/abdulaziz-makin/230009,23,9,2023-01-13,A. Makin,Abdulaziz Makin,LW,50,62,120000.0,2000.0,21,2001-06-29,168,59,350.0,Pro League,1.0,113217.0,Dhamk,RES,12.0,,2021-08-30,2024.0,183,Saudi Arabia,,,,Right,3,2,1,Medium/Medium,Lean (170-),No,222000.0,,,67.0,42.0,47.0,52.0,36.0,39.0,47,44,36,50,32,51,41,43,46,52,66,68,51,45,70,43,50,48,33,36,39,37,46,47,42,50,32,40,38,13,14,10,12,9,,46+2,46+2,46+2,50,49,49,49,50,49+2,49+2,49+2,51+2,47+2,47+2,47+2,51+2,46+2,43+2,43+2,43+2,46+2,45+2,39+2,39+2,39+2,45+2,16+2,https://cdn.sofifa.net/players/267/427/23_120.png
267840,/player/267840/razvan-covaci/230009,23,9,2023-01-13,R. Covaci,Răzvan Covaci,CM,50,65,110000.0,500.0,18,2003-10-10,169,60,330.0,Liga 1,1.0,100759.0,Argeş,SUB,77.0,,2022-07-05,2024.0,39,Romania,,,,Right,2,2,1,Medium/Medium,Lean (170-),No,217000.0,,,78.0,39.0,47.0,52.0,42.0,50.0,35,33,41,57,33,49,38,32,53,47,82,74,74,54,76,54,61,60,40,39,62,44,49,42,38,40,36,46,45,9,10,11,14,7,,48+2,48+2,48+2,51,50,50,50,51,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,50+2,49+2,49+2,49+2,50+2,50+2,46+2,46+2,46+2,50+2,15+2,https://cdn.sofifa.net/players/267/840/23_120.png
269128,/player/269128/yuezheng-du/230009,23,9,2023-01-13,Du Yuezheng,杜月徵,ST,50,64,110000.0,500.0,16,2005-09-14,185,75,2012.0,Super League,1.0,111773.0,Shenzhen,SUB,33.0,,2022-05-01,2026.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,239000.0,,,53.0,49.0,38.0,51.0,23.0,49.0,26,52,52,46,40,48,36,29,28,49,52,53,62,55,56,45,53,45,57,46,32,19,50,46,52,49,18,21,18,12,11,14,14,13,,50+2,50+2,50+2,48,49,49,49,48,48+2,48+2,48+2,46+2,43+2,43+2,43+2,46+2,35+2,34+2,34+2,34+2,35+2,34+2,33+2,33+2,33+2,34+2,17+2,https://cdn.sofifa.net/players/269/128/23_120.png
269479,/player/269479/junjie-meng/230009,23,9,2023-01-13,Meng Junjie,孟俊杰,ST,50,57,100000.0,1000.0,21,2001-04-22,180,78,2012.0,Super League,1.0,116360.0,Chengdu Qianbao,SUB,21.0,,2021-01-01,2023.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,175000.0,,,60.0,50.0,36.0,48.0,17.0,52.0,26,53,49,42,33,45,36,26,32,49,60,60,57,45,53,51,72,49,59,46,32,16,46,42,53,44,12,15,12,7,10,9,14,8,,50+2,50+2,50+2,47,48,48,48,47,46+2,46+2,46+2,45+2,41+2,41+2,41+2,45+2,33+2,31+2,31+2,31+2,33+2,32+2,30+2,30+2,30+2,32+2,14+2,https://cdn.sofifa.net/players/269/479/23_120.png
269540,/player/269540/eysajan-kurban/230009,23,9,2023-01-13,E. Kurban,艾沙江·库尔班,LW,50,57,100000.0,1000.0,22,2000-01-06,173,65,2012.0,Super League,1.0,112163.0,Hangzhou,RES,21.0,,2021-08-10,2027.0,155,China PR,,,,Left,3,2,1,High/Medium,Normal (170-185),No,175000.0,,,65.0,53.0,40.0,54.0,23.0,41.0,41,56,35,40,40,56,38,32,32,53,65,65,55,34,80,62,41,49,40,44,31,19,41,46,54,43,20,23,28,7,11,6,6,8,,49+2,49+2,49+2,50,50,50,50,50,48+2,48+2,48+2,49+2,41+2,41+2,41+2,49+2,38+2,33+2,33+2,33+2,38+2,36+2,30+2,30+2,30+2,36+2,11+2,https://cdn.sofifa.net/players/269/540/23_120.png
269547,/player/269547/tongshuai-he/230009,23,9,2023-01-13,He Tongshuai,何统帅,CM,50,58,100000.0,2000.0,22,1999-11-27,175,65,2012.0,Super League,1.0,116361.0,Wuhan Three Towns,RES,33.0,,2022-04-13,2024.0,155,China PR,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,175000.0,,,64.0,35.0,51.0,48.0,38.0,48.0,44,25,42,60,32,41,39,30,59,49,67,62,59,50,80,50,61,58,40,36,54,43,53,45,37,44,34,35,46,14,12,8,8,10,,45+2,45+2,45+2,48,47,47,47,48,49+2,49+2,49+2,50+2,50+2,50+2,50+2,50+2,48+2,48+2,48+2,48+2,48+2,48+2,43+2,43+2,43+2,48+2,15+2,https://cdn.sofifa.net/players/269/547/23_120.png
269792,/player/269792/will-wilson/230009,23,9,2023-01-13,W. Wilson,Will Wilson,CM,50,62,110000.0,1000.0,20,2001-12-23,170,75,351.0,A-League,1.0,111397.0,Melbourne Victory,RES,28.0,,2022-06-08,2023.0,195,Australia,,,,Right,2,2,1,High/Medium,Normal (170-),No,160000.0,,Outside Foot Shot,72.0,49.0,48.0,47.0,40.0,55.0,35,45,43,59,45,40,36,35,54,40,73,71,78,65,78,51,57,57,54,57,54,36,50,44,39,38,36,42,49,7,6,10,12,7,,51+2,51+2,51+2,51,51,51,51,51,51+2,51+2,51+2,50+2,50+2,50+2,50+2,50+2,49+2,48+2,48+2,48+2,49+2,49+2,46+2,46+2,46+2,49+2,14+2,https://cdn.sofifa.net/players/269/792/23_120.png
270004,/player/270004/jack-williams/230009,23,9,2023-01-13,J. Williams,Jack Williams,CM,50,59,100000.0,1000.0,19,2003-05-16,176,69,61.0,League Two,4.0,15048.0,Tranmere Rovers,RES,31.0,,2022-06-21,2023.0,14,England,,,,Right,3,2,1,High/Low,Normal (170-185),No,195000.0,,,63.0,50.0,48.0,51.0,39.0,51.0,46,52,42,52,36,48,35,33,50,51,62,64,58,54,74,55,62,59,44,49,55,44,45,49,37,41,30,41,44,6,10,8,14,10,,50+2,50+2,50+2,51,51,51,51,51,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,49+2,47+2,47+2,47+2,49+2,48+2,44+2,44+2,44+2,48+2,15+2,https://cdn.sofifa.net/players/270/004/23_120.png
270121,/player/270121/nathaneal-blair/230009,23,9,2023-01-13,N. Blair,Nathaneal Blair,ST,50,64,110000.0,600.0,18,2004-03-15,180,70,351.0,A-League,1.0,112427.0,Western Sydney Wanderers,RES,32.0,,2022-07-01,2024.0,195,Australia,,,,Right,2,2,1,Medium/Low,Normal (170-185),No,206000.0,,,54.0,47.0,34.0,42.0,27.0,68.0,23,49,65,40,36,36,27,21,29,42,50,57,53,49,68,46,63,60,78,42,54,22,54,41,51,42,24,21,23,10,15,12,9,8,,50+2,50+2,50+2,43,46,46,46,43,43+2,43+2,43+2,42+2,40+2,40+2,40+2,42+2,35+2,36+2,36+2,36+2,35+2,36+2,39+2,39+2,39+2,36+2,15+2,https://cdn.sofifa.net/players/270/121/23_120.png
270381,/player/270381/oskar-lesniak/230009,23,9,2023-01-13,O. Leśniak,Oskar Leśniak,CAM,50,67,120000.0,500.0,17,2004-10-07,176,65,66.0,Ekstraklasa,1.0,111086.0,Piast Gliwice,RES,30.0,,2022-06-20,2025.0,37,Poland,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,237000.0,,,61.0,43.0,46.0,57.0,34.0,42.0,43,39,36,48,44,60,44,40,47,56,53,68,54,48,72,52,54,42,41,42,43,26,37,49,49,45,39,31,39,5,5,14,12,5,,46+2,46+2,46+2,50,50,50,50,50,50+2,50+2,50+2,50+2,47+2,47+2,47+2,50+2,44+2,41+2,41+2,41+2,44+2,42+2,39+2,39+2,39+2,42+2,12+2,https://cdn.sofifa.net/players/270/381/23_120.png
